# SHEtoken WEI Historical — 2015 | Global WEI: 53.9
# Event-reversal model from 2025 baseline
# (c) 2026 SHE Foundation
#
rank,country,iso_code,region,tier,population_millions,empowerment_score,education_score,economic_score,health_score,bodily_autonomy_score,safety_justice_score,dignity_welfare_score,digital_social_score,violence_penalty_score,wei_score,population_weight,ticker,year,wei_version,data_source,verified,notes,data_source
12,Australia,AUS,Oceania,1,25.9,80.3,96.2,78.5,95.7,88.5,82.7,86.5,82.5,16.5,84.6,1.0,SHE-AUS,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
13,Belgium,BEL,Europe,1,11.5,78.3,96.2,79.5,95.7,86.5,82.7,86.5,81.5,13.5,84.3,1.0,SHE-BEL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
14,Austria,AUT,Europe,1,9.0,77.3,95.2,78.5,95.7,85.5,81.7,85.5,80.5,12.5,83.5,1.0,SHE-AUT,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
15,United Kingdom,GBR,Europe,1,67.0,77.3,96.2,77.5,94.7,85.5,81.7,84.5,81.5,16.5,83.0,1.0,SHE-GBR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
16,France,FRA,Europe,1,67.4,76.3,95.2,77.5,94.7,84.5,80.7,84.5,80.5,15.5,82.5,1.0,SHE-FRA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
17,Spain,ESP,Europe,1,47.4,74.3,96.2,75.5,94.7,83.5,80.7,83.5,79.5,14.5,81.8,1.0,SHE-ESP,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
18,United States,USA,N. America,1,331.0,75.3,96.2,72.5,92.7,92.5,78.7,82.5,80.5,20.5,81.8,1.0,SHE-USA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
19,Portugal,PRT,Europe,1,10.3,72.3,95.2,73.5,93.7,82.5,79.7,82.5,77.5,13.5,80.5,1.0,SHE-PRT,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
20,Japan,JPN,Asia,1,125.7,66.3,97.2,70.5,97.7,78.5,77.7,82.5,79.5,7.5,79.9,1.0,SHE-JPN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
21,Israel,ISR,Middle East,1,9.3,70.3,96.2,73.5,94.7,76.5,75.7,78.5,76.5,15.5,78.3,1.0,SHE-ISR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
22,South Korea,KOR,Asia,1,51.7,63.3,97.2,67.5,96.7,76.5,75.7,80.5,76.5,11.5,77.5,1.0,SHE-KOR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
23,Uruguay,URY,S. America,1,3.5,70.3,95.2,67.5,92.7,76.5,73.7,76.5,72.5,26.5,75.2,1.0,SHE-URY,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
24,China,CHN,Asia,2,1412.0,59.3,90.7,62.5,87.2,60.0,61.7,63.5,60.5,22.8,65.5,1.0,SHE-CHN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
25,Argentina,ARG,S. America,2,45.4,57.3,90.7,56.5,88.2,68.0,61.7,65.5,62.5,36.8,64.8,1.0,SHE-ARG,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
26,Ukraine,UKR,Europe,2,43.5,55.3,90.7,60.5,87.2,64.0,59.7,63.5,60.5,28.8,64.4,1.0,SHE-UKR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
27,Chile,CHL,S. America,2,19.1,53.3,89.7,55.5,87.2,64.0,59.7,63.5,60.5,34.8,62.8,1.0,SHE-CHL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
28,Russia,RUS,Europe,2,144.1,53.3,89.7,58.5,85.2,60.0,55.7,59.5,56.5,26.8,61.7,1.0,SHE-RUS,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
29,Kazakhstan,KAZ,Central Asia,2,19.1,51.3,89.7,58.5,85.2,58.0,57.7,59.5,54.5,26.8,61.2,1.0,SHE-KAZ,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
30,Philippines,PHL,Asia,2,111.0,62.3,88.7,56.5,79.2,58.0,55.7,57.5,54.5,32.8,60.7,1.0,SHE-PHL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
31,Vietnam,VNM,Asia,2,97.3,55.3,87.7,54.5,85.2,54.0,57.7,57.5,52.5,20.8,60.7,1.0,SHE-VNM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
32,Thailand,THA,Asia,2,71.6,54.3,85.7,56.5,85.2,56.0,55.7,57.5,54.5,26.8,60.2,1.0,SHE-THA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
33,Sri Lanka,LKA,Asia,2,22.2,53.3,89.7,50.5,82.2,56.0,53.7,55.5,50.5,26.8,58.5,1.0,SHE-LKA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
34,Brazil,BRA,S. America,2,213.0,52.3,87.7,52.5,85.2,62.0,53.7,57.5,54.5,44.8,58.4,1.0,SHE-BRA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
35,Colombia,COL,S. America,2,51.0,49.3,87.7,48.5,84.2,54.0,53.7,57.5,54.5,42.8,56.4,1.0,SHE-COL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
36,Mongolia,MNG,Asia,2,3.3,52.3,88.7,50.5,81.2,52.0,51.7,53.5,50.5,36.8,56.1,1.0,SHE-MNG,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
37,Mexico,MEX,N. America,2,128.9,44.3,85.7,46.5,82.2,56.0,49.7,55.5,52.5,46.8,53.9,1.0,SHE-MEX,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
38,Rwanda,RWA,Africa,2,13.5,61.3,81.7,46.5,69.2,50.0,53.7,51.5,42.5,34.8,53.8,1.0,SHE-RWA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
39,Turkey,TUR,Europe/Asia,2,84.3,45.3,79.7,50.5,83.2,50.0,49.7,53.5,50.5,34.8,53.8,1.0,SHE-TUR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
40,Bolivia,BOL,S. America,2,11.8,49.3,85.7,46.5,79.2,50.0,49.7,51.5,46.5,40.8,52.9,1.0,SHE-BOL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
41,Tunisia,TUN,Africa,2,12.0,43.3,82.7,46.5,79.2,48.0,49.7,51.5,48.5,28.8,52.8,1.0,SHE-TUN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
42,Namibia,NAM,Africa,2,2.6,52.3,85.7,48.5,73.2,50.0,51.7,51.5,48.5,50.8,52.4,1.0,SHE-NAM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
43,Botswana,BWA,Africa,2,2.6,53.3,84.7,50.5,71.2,50.0,49.7,51.5,46.5,46.8,52.3,1.0,SHE-BWA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
44,Peru,PER,S. America,2,32.9,47.3,85.7,46.5,79.2,48.0,49.7,51.5,46.5,40.8,52.3,1.0,SHE-PER,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
45,Indonesia,IDN,Asia,2,273.5,41.3,79.7,46.5,75.2,48.0,47.7,49.5,46.5,30.8,50.8,1.0,SHE-IDN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
46,South Africa,ZAF,Africa,2,60.0,53.3,82.7,48.5,75.2,52.0,45.7,51.5,48.5,70.8,49.9,1.0,SHE-ZAF,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
47,Honduras,HND,C. America,2,10.3,45.3,82.7,44.5,77.2,46.0,45.7,47.5,42.5,54.8,48.1,1.0,SHE-HND,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
48,Morocco,MAR,Africa,2,37.1,37.3,73.7,40.5,77.2,42.0,45.7,45.5,40.5,26.8,47.2,1.0,SHE-MAR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
49,Kenya,KEN,Africa,2,54.0,45.3,77.7,42.5,65.2,42.0,43.7,43.5,38.5,40.8,45.6,1.0,SHE-KEN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
50,Ghana,GHA,Africa,2,32.4,42.3,79.7,40.5,67.2,40.0,43.7,43.5,38.5,36.8,45.5,1.0,SHE-GHA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
51,India,IND,Asia,2,1408.0,43.8,71.7,39.5,65.2,40.0,47.7,41.0,38.5,38.8,44.5,1.0,SHE-IND,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
52,Myanmar,MMR,Asia,3,54.4,38.8,68.7,41.0,66.2,29.5,37.7,34.0,29.0,42.5,38.7,0.8,SHE-MMR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
53,Cambodia,KHM,Asia,3,16.7,28.8,70.7,37.0,68.2,31.5,33.7,34.0,29.0,32.5,37.9,0.8,SHE-KHM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
54,Bangladesh,BGD,Asia,3,166.3,36.3,66.7,35.0,64.2,29.5,35.7,34.0,31.0,38.5,37.4,0.8,SHE-BGD,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
55,Laos,LAO,Asia,3,7.3,28.8,68.7,35.0,66.2,27.5,31.7,32.0,27.0,28.5,36.3,0.8,SHE-LAO,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
56,Jordan,JOR,Middle East,3,10.2,20.8,76.7,29.0,76.2,25.5,29.7,30.0,29.0,26.5,36.2,0.8,SHE-JOR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
57,Nepal,NPL,Asia,3,29.7,32.8,64.7,33.0,62.2,27.5,33.7,32.0,29.0,34.5,35.6,0.8,SHE-NPL,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
58,Guatemala,GTM,C. America,3,17.1,30.8,66.7,35.0,70.2,27.5,29.7,30.0,27.0,50.5,34.2,0.8,SHE-GTM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
59,Egypt,EGY,Middle East,3,102.3,20.8,66.7,31.0,70.2,19.5,27.7,28.0,25.0,30.5,32.3,0.8,SHE-EGY,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
60,Zimbabwe,ZWE,Africa,3,15.1,28.8,68.7,29.0,54.2,21.5,27.7,24.0,21.0,48.5,29.3,0.8,SHE-ZWE,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
61,Afghanistan,AFG,Asia,4,40.1,33.3,52.2,30.0,29.7,25.0,26.7,25.0,22.5,21.2,28.5,0.6,SHE-AFG,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
62,Uganda,UGA,Africa,3,47.1,30.8,62.7,29.0,52.2,21.5,27.7,24.0,21.0,50.5,28.4,0.8,SHE-UGA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
63,Tanzania,TZA,Africa,3,61.5,26.8,60.7,31.0,54.2,19.5,25.7,22.0,19.0,44.5,27.7,0.8,SHE-TZA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
64,Zambia,ZMB,Africa,3,18.9,26.8,60.7,31.0,52.2,19.5,25.7,22.0,19.0,46.5,27.3,0.8,SHE-ZMB,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
65,Nigeria,NGA,Africa,3,213.4,24.8,56.7,29.0,48.2,17.5,22.2,22.0,19.0,46.5,25.0,0.8,SHE-NGA,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
66,Papua New Guinea,PNG,Oceania,3,9.1,22.8,56.7,27.0,54.2,19.5,23.7,24.0,21.0,58.5,24.9,0.8,SHE-PNG,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
67,Ethiopia,ETH,Africa,3,117.9,20.8,51.7,27.0,48.2,15.5,27.7,23.0,17.0,36.5,24.9,0.8,SHE-ETH,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
68,Iraq,IRQ,Middle East,3,40.2,14.8,54.7,21.0,66.2,15.5,21.7,20.0,15.0,34.5,24.7,0.8,SHE-IRQ,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
69,Cameroon,CMR,Africa,3,27.2,24.8,56.7,27.0,48.2,15.5,23.7,20.0,17.0,42.5,24.6,0.8,SHE-CMR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
70,Mozambique,MOZ,Africa,3,32.2,24.8,54.7,27.0,48.2,17.5,23.7,20.0,17.0,44.5,24.5,0.8,SHE-MOZ,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
71,Pakistan,PAK,Asia,3,225.2,20.8,46.7,28.5,58.2,15.5,21.7,22.0,17.0,42.5,24.1,0.8,SHE-PAK,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
72,Ivory Coast,CIV,Africa,3,26.4,22.8,54.7,27.0,46.2,13.5,21.7,20.0,15.0,38.5,23.5,0.8,SHE-CIV,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
73,Haiti,HTI,Caribbean,3,11.4,20.8,52.7,25.0,42.2,17.5,21.7,20.0,15.0,46.5,22.0,0.8,SHE-HTI,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
74,Sudan,SDN,Africa,3,44.9,9.8,38.7,19.0,44.2,9.5,23.7,23.0,11.0,34.5,18.4,0.8,SHE-SDN,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
75,Syria,SYR,Middle East,4,21.3,15.3,43.2,16.0,43.7,11.0,12.7,11.0,9.5,50.2,15.1,0.6,SHE-SYR,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
76,Mali,MLI,Africa,4,22.4,15.3,35.2,16.0,35.7,7.0,10.7,9.0,7.5,38.2,13.1,0.6,SHE-MLI,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
77,DRC,COD,Africa,4,95.9,13.3,37.2,14.0,33.7,9.0,12.7,9.0,9.5,60.2,11.1,0.6,SHE-COD,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
78,Niger,NER,Africa,4,25.1,13.3,23.2,12.0,27.7,4.0,11.7,7.0,5.5,34.2,9.6,0.6,SHE-NER,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
79,Chad,TCD,Africa,4,16.9,11.3,27.2,14.0,29.7,5.0,8.7,7.0,5.5,40.2,9.4,0.6,SHE-TCD,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
80,Yemen,YEM,Middle East,4,33.7,9.3,27.2,12.0,35.7,7.0,10.7,9.0,5.5,54.2,9.0,0.6,SHE-YEM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
81,South Sudan,SSD,Africa,4,11.2,13.3,27.2,14.0,27.7,7.0,8.7,7.0,5.5,52.2,8.6,0.6,SHE-SSD,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
82,Central African Republic,CAF,Africa,4,4.8,11.3,29.2,14.0,29.7,7.0,8.7,7.0,5.5,54.2,8.5,0.6,SHE-CAF,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
83,Somalia,SOM,Africa,4,17.1,7.3,19.2,10.0,25.7,3.0,6.7,5.0,3.5,56.2,4.3,0.6,SHE-SOM,2015,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
