# SHEtoken WEI Historical — 2020 | Global WEI: 53.0
# Event-reversal model from 2025 baseline
# (c) 2026 SHE Foundation
#
rank,country,iso_code,region,tier,population_millions,empowerment_score,education_score,economic_score,health_score,bodily_autonomy_score,safety_justice_score,dignity_welfare_score,digital_social_score,violence_penalty_score,wei_score,population_weight,ticker,year,wei_version,data_source,verified,notes,data_source
17,Spain,ESP,Europe,1,47.4,75.0,93.7,71.3,92.2,84.2,77.7,80.2,81.5,14.2,80.4,1.0,SHE-ESP,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
18,United States,USA,N. America,1,331.0,76.0,93.7,68.3,90.2,93.2,75.7,79.2,82.5,20.2,80.4,1.0,SHE-USA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
19,Portugal,PRT,Europe,1,10.3,73.0,92.7,69.3,91.2,83.2,76.7,79.2,79.5,13.2,79.1,1.0,SHE-PRT,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
20,Japan,JPN,Asia,1,125.7,67.0,94.7,66.3,95.2,79.2,74.7,79.2,81.5,7.2,78.5,1.0,SHE-JPN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
21,Israel,ISR,Middle East,1,9.3,71.0,93.7,69.3,92.2,77.2,72.7,75.2,78.5,15.2,76.9,1.0,SHE-ISR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
22,South Korea,KOR,Asia,1,51.7,64.0,94.7,63.3,94.2,77.2,72.7,77.2,78.5,11.2,76.1,1.0,SHE-KOR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
23,Uruguay,URY,S. America,1,3.5,71.0,92.7,63.3,90.2,77.2,70.7,73.2,74.5,26.2,73.8,1.0,SHE-URY,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
24,China,CHN,Asia,2,1412.0,60.5,89.5,58.7,86.0,61.0,58.5,60.8,63.5,22.4,64.7,1.0,SHE-CHN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
25,Argentina,ARG,S. America,2,45.4,58.5,89.5,52.7,87.0,69.0,58.5,62.8,65.5,36.4,64.0,1.0,SHE-ARG,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
26,Ukraine,UKR,Europe,2,43.5,56.5,89.5,56.7,86.0,65.0,56.5,60.8,63.5,28.4,63.6,1.0,SHE-UKR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
27,Chile,CHL,S. America,2,19.1,54.5,88.5,51.7,86.0,65.0,56.5,60.8,63.5,34.4,62.0,1.0,SHE-CHL,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
28,Russia,RUS,Europe,2,144.1,54.5,88.5,54.7,84.0,61.0,52.5,56.8,59.5,26.4,60.9,1.0,SHE-RUS,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
29,Kazakhstan,KAZ,Central Asia,2,19.1,52.5,88.5,54.7,84.0,59.0,54.5,56.8,57.5,26.4,60.4,1.0,SHE-KAZ,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
30,Philippines,PHL,Asia,2,111.0,63.5,87.5,52.7,78.0,59.0,52.5,54.8,57.5,32.4,59.9,1.0,SHE-PHL,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
31,Vietnam,VNM,Asia,2,97.3,56.5,86.5,50.7,84.0,55.0,54.5,54.8,55.5,20.4,59.9,1.0,SHE-VNM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
32,Thailand,THA,Asia,2,71.6,55.5,84.5,52.7,84.0,57.0,52.5,54.8,57.5,26.4,59.4,1.0,SHE-THA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
33,Sri Lanka,LKA,Asia,2,22.2,54.5,88.5,46.7,81.0,57.0,50.5,52.8,53.5,26.4,57.7,1.0,SHE-LKA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
34,Brazil,BRA,S. America,2,213.0,53.5,86.5,48.7,84.0,63.0,50.5,54.8,57.5,44.4,57.6,1.0,SHE-BRA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
35,Colombia,COL,S. America,2,51.0,50.5,86.5,44.7,83.0,55.0,50.5,54.8,57.5,42.4,55.6,1.0,SHE-COL,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
36,Mongolia,MNG,Asia,2,3.3,53.5,87.5,46.7,80.0,53.0,48.5,50.8,53.5,36.4,55.3,1.0,SHE-MNG,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
37,Mexico,MEX,N. America,2,128.9,45.5,84.5,42.7,81.0,57.0,46.5,52.8,55.5,46.4,53.1,1.0,SHE-MEX,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
38,Rwanda,RWA,Africa,2,13.5,62.5,80.5,42.7,68.0,51.0,50.5,48.8,45.5,34.4,53.0,1.0,SHE-RWA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
39,Turkey,TUR,Europe/Asia,2,84.3,46.5,78.5,46.7,82.0,51.0,46.5,50.8,53.5,34.4,53.0,1.0,SHE-TUR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
40,Bolivia,BOL,S. America,2,11.8,50.5,84.5,42.7,78.0,51.0,46.5,48.8,49.5,40.4,52.1,1.0,SHE-BOL,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
41,Tunisia,TUN,Africa,2,12.0,44.5,81.5,42.7,78.0,49.0,46.5,48.8,51.5,28.4,52.0,1.0,SHE-TUN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
42,Namibia,NAM,Africa,2,2.6,53.5,84.5,44.7,72.0,51.0,48.5,48.8,51.5,50.4,51.6,1.0,SHE-NAM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
43,Botswana,BWA,Africa,2,2.6,54.5,83.5,46.7,70.0,51.0,46.5,48.8,49.5,46.4,51.5,1.0,SHE-BWA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
44,Peru,PER,S. America,2,32.9,48.5,84.5,42.7,78.0,49.0,46.5,48.8,49.5,40.4,51.5,1.0,SHE-PER,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
45,Indonesia,IDN,Asia,2,273.5,42.5,78.5,42.7,74.0,49.0,44.5,46.8,49.5,30.4,50.0,1.0,SHE-IDN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
46,South Africa,ZAF,Africa,2,60.0,54.5,81.5,44.7,74.0,53.0,42.5,48.8,51.5,70.4,49.1,1.0,SHE-ZAF,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
47,Honduras,HND,C. America,2,10.3,46.5,81.5,40.7,76.0,47.0,42.5,44.8,45.5,54.4,47.3,1.0,SHE-HND,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
48,Morocco,MAR,Africa,2,37.1,38.5,72.5,36.7,76.0,43.0,42.5,42.8,43.5,26.4,46.4,1.0,SHE-MAR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
49,Kenya,KEN,Africa,2,54.0,46.5,76.5,38.7,64.0,43.0,40.5,40.8,41.5,40.4,44.8,1.0,SHE-KEN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
50,Ghana,GHA,Africa,2,32.4,43.5,78.5,36.7,66.0,41.0,40.5,40.8,41.5,36.4,44.7,1.0,SHE-GHA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
51,India,IND,Asia,2,1408.0,45.0,70.5,35.3,64.0,41.0,44.5,38.2,41.5,38.4,43.6,1.0,SHE-IND,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
52,Myanmar,MMR,Asia,3,54.4,40.2,68.0,37.0,65.5,30.8,34.5,31.0,31.8,42.2,38.0,0.8,SHE-MMR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
53,Cambodia,KHM,Asia,3,16.7,30.2,70.0,33.0,67.5,32.8,30.5,31.0,31.8,32.2,37.2,0.8,SHE-KHM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
54,Bangladesh,BGD,Asia,3,166.3,37.8,66.0,31.0,63.5,30.8,32.5,31.0,33.8,38.2,36.8,0.8,SHE-BGD,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
55,Laos,LAO,Asia,3,7.3,30.2,68.0,31.0,65.5,28.8,28.4,29.0,29.8,28.2,35.6,0.8,SHE-LAO,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
56,Jordan,JOR,Middle East,3,10.2,22.2,76.0,25.0,75.5,26.8,26.4,27.0,31.8,26.2,35.5,0.8,SHE-JOR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
57,Nepal,NPL,Asia,3,29.7,34.2,64.0,29.0,61.5,28.8,30.5,29.0,31.8,34.2,34.9,0.8,SHE-NPL,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
58,Guatemala,GTM,C. America,3,17.1,32.2,66.0,31.0,69.5,28.8,26.4,27.0,29.8,50.2,33.5,0.8,SHE-GTM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
59,Egypt,EGY,Middle East,3,102.3,22.2,66.0,27.0,69.5,20.8,24.4,25.0,27.8,30.2,31.6,0.8,SHE-EGY,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
60,Zimbabwe,ZWE,Africa,3,15.1,30.2,68.0,25.0,53.5,22.8,24.4,21.0,23.8,48.2,28.6,0.8,SHE-ZWE,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
61,Uganda,UGA,Africa,3,47.1,32.2,62.0,25.0,51.5,22.8,24.4,21.0,23.8,50.2,27.7,0.8,SHE-UGA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
62,Tanzania,TZA,Africa,3,61.5,28.2,60.0,27.0,53.5,20.8,22.4,19.0,21.8,44.2,27.0,0.8,SHE-TZA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
63,Afghanistan,AFG,Asia,4,40.1,33.5,50.3,25.5,28.2,25.5,22.9,21.5,24.0,21.1,27.0,0.6,SHE-AFG,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
64,Zambia,ZMB,Africa,3,18.9,28.2,60.0,27.0,51.5,20.8,22.4,19.0,21.8,46.2,26.6,0.8,SHE-ZMB,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
65,Ethiopia,ETH,Africa,3,117.9,24.2,51.0,23.0,47.5,16.8,24.4,20.0,19.8,36.2,24.5,0.8,SHE-ETH,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
66,Nigeria,NGA,Africa,3,213.4,26.2,56.0,25.0,47.5,18.8,18.9,19.0,21.8,46.2,24.3,0.8,SHE-NGA,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
67,Papua New Guinea,PNG,Oceania,3,9.1,24.2,56.0,23.0,53.5,20.8,20.4,21.0,23.8,58.2,24.2,0.8,SHE-PNG,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
68,Iraq,IRQ,Middle East,3,40.2,16.2,54.0,17.0,65.5,16.8,18.4,17.0,17.8,34.2,24.0,0.8,SHE-IRQ,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
69,Cameroon,CMR,Africa,3,27.2,26.2,56.0,23.0,47.5,16.8,20.4,17.0,19.8,42.2,23.9,0.8,SHE-CMR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
70,Mozambique,MOZ,Africa,3,32.2,26.2,54.0,23.0,47.5,18.8,20.4,17.0,19.8,44.2,23.8,0.8,SHE-MOZ,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
71,Pakistan,PAK,Asia,3,225.2,22.2,46.0,24.5,57.5,16.8,18.4,19.0,19.8,42.2,23.4,0.8,SHE-PAK,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
72,Ivory Coast,CIV,Africa,3,26.4,24.2,54.0,23.0,45.5,14.8,18.4,17.0,17.8,38.2,22.8,0.8,SHE-CIV,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
73,Haiti,HTI,Caribbean,3,11.4,22.2,52.0,21.0,41.5,18.8,18.4,17.0,17.8,46.2,21.3,0.8,SHE-HTI,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
74,Sudan,SDN,Africa,3,44.9,14.2,38.0,15.0,43.5,10.8,22.4,20.0,13.8,34.2,18.4,0.8,SHE-SDN,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
75,Syria,SYR,Middle East,4,21.3,15.5,41.3,11.5,42.2,11.5,8.9,7.5,11.0,50.1,13.5,0.6,SHE-SYR,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
76,Mali,MLI,Africa,4,22.4,15.5,33.3,11.5,34.2,7.5,6.9,5.5,9.0,38.1,11.5,0.6,SHE-MLI,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
77,DRC,COD,Africa,4,95.9,13.5,35.3,9.5,32.2,9.5,8.9,5.5,11.0,60.1,9.6,0.6,SHE-COD,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
78,Niger,NER,Africa,4,25.1,13.5,21.3,7.5,26.2,4.5,7.9,3.5,7.0,34.1,8.0,0.6,SHE-NER,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
79,Chad,TCD,Africa,4,16.9,11.5,25.3,9.5,28.2,5.5,5.0,3.5,7.0,40.1,7.8,0.6,SHE-TCD,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
80,Yemen,YEM,Middle East,4,33.7,9.5,25.3,7.5,34.2,7.5,6.9,5.5,7.0,54.1,7.4,0.6,SHE-YEM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
81,South Sudan,SSD,Africa,4,11.2,13.5,25.3,9.5,26.2,7.5,5.0,3.5,7.0,52.1,7.0,0.6,SHE-SSD,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
82,Central African Republic,CAF,Africa,4,4.8,11.5,27.3,9.5,28.2,7.5,5.0,3.5,7.0,54.1,7.0,0.6,SHE-CAF,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
83,Somalia,SOM,Africa,4,17.1,7.5,17.3,5.5,24.2,3.5,3.0,1.5,5.0,56.1,2.7,0.6,SHE-SOM,2020,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
