# SHEtoken WEI Historical — 2024 | Global WEI: 55.3
# Event-reversal model from 2025 baseline
# (c) 2026 SHE Foundation
#
rank,country,iso_code,region,tier,population_millions,empowerment_score,education_score,economic_score,health_score,bodily_autonomy_score,safety_justice_score,dignity_welfare_score,digital_social_score,violence_penalty_score,wei_score,population_weight,ticker,year,wei_version,data_source,verified,notes,data_source
46,Rwanda,RWA,Africa,2,13.5,63.7,83.6,47.8,71.7,51.8,53.9,51.8,49.9,34.1,56.0,1.0,SHE-RWA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
47,Turkey,TUR,Europe/Asia,2,84.3,47.7,81.6,51.8,85.7,51.8,49.9,53.8,57.9,34.1,56.0,1.0,SHE-TUR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
48,Namibia,NAM,Africa,2,2.6,60.7,87.6,49.8,75.7,51.8,51.9,51.8,55.9,50.1,55.5,1.0,SHE-NAM,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
49,Bolivia,BOL,S. America,2,11.8,51.7,87.6,47.8,81.7,51.8,49.9,51.8,53.9,40.1,55.1,1.0,SHE-BOL,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
50,Tunisia,TUN,Africa,2,12.0,45.7,84.6,47.8,81.7,49.8,49.9,51.8,55.9,28.1,55.0,1.0,SHE-TUN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
51,Botswana,BWA,Africa,2,2.6,55.7,86.6,51.8,73.7,51.8,49.9,51.8,53.9,46.1,54.5,1.0,SHE-BWA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
52,Peru,PER,S. America,2,32.9,49.7,87.6,47.8,81.7,49.8,49.9,51.8,53.9,40.1,54.5,1.0,SHE-PER,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
53,Indonesia,IDN,Asia,2,273.5,43.7,81.6,47.8,77.7,49.8,47.9,49.8,53.9,30.1,52.9,1.0,SHE-IDN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
54,South Africa,ZAF,Africa,2,60.0,55.7,84.6,49.8,77.7,53.8,45.9,51.8,55.9,70.1,52.1,1.0,SHE-ZAF,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
55,Saudi Arabia,SAU,Middle East,2,35.9,37.7,83.6,49.8,85.7,41.8,39.9,47.8,57.9,28.1,51.6,1.0,SHE-SAU,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
56,Honduras,HND,C. America,2,10.3,47.7,84.6,45.8,79.7,47.8,45.9,47.8,49.9,54.1,50.3,1.0,SHE-HND,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
57,Morocco,MAR,Africa,2,37.1,39.7,75.6,41.8,79.7,43.8,45.9,45.8,47.9,26.1,49.4,1.0,SHE-MAR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
58,Kenya,KEN,Africa,2,54.0,47.7,79.6,43.8,67.7,43.8,43.9,43.8,45.9,40.1,47.8,1.0,SHE-KEN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
59,Ghana,GHA,Africa,2,32.4,44.7,81.6,41.8,69.7,41.8,43.9,43.8,45.9,36.1,47.7,1.0,SHE-GHA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
60,India,IND,Asia,2,1408.0,49.2,73.6,41.8,67.7,41.8,47.9,43.8,47.9,38.1,47.7,1.0,SHE-IND,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
61,El Salvador,SLV,C. America,2,6.5,43.7,81.6,41.8,77.7,35.8,39.9,41.8,47.9,52.1,45.4,1.0,SHE-SLV,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
62,Venezuela,VEN,S. America,2,28.3,43.7,83.6,29.8,71.7,45.8,39.9,39.8,47.9,48.1,45.2,1.0,SHE-VEN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
63,Senegal,SEN,Africa,2,17.2,41.7,65.6,39.8,67.7,33.8,39.9,37.8,39.9,34.1,42.0,1.0,SHE-SEN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
64,Timor-Leste,TLS,Asia,2,1.3,41.7,67.6,33.8,69.7,35.8,37.9,35.8,35.9,38.1,40.8,1.0,SHE-TLS,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
65,Cambodia,KHM,Asia,3,16.7,31.6,73.5,37.8,71.5,33.8,33.9,33.8,36.0,32.0,40.3,0.8,SHE-KHM,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
66,Bangladesh,BGD,Asia,3,166.3,36.1,69.5,35.8,67.5,31.8,35.9,33.8,38.0,38.0,39.3,0.8,SHE-BGD,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
67,Laos,LAO,Asia,3,7.3,31.6,71.5,35.8,69.5,29.8,31.9,31.8,34.0,28.1,38.7,0.8,SHE-LAO,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
68,Myanmar,MMR,Asia,3,54.4,33.6,71.5,37.8,69.5,31.8,31.9,33.8,36.0,42.0,38.5,0.8,SHE-MMR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
69,Jordan,JOR,Middle East,3,10.2,23.6,79.5,29.8,79.5,27.8,29.9,29.8,36.0,26.1,38.5,0.8,SHE-JOR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
70,Nepal,NPL,Asia,3,29.7,35.6,67.5,33.8,65.5,29.8,33.9,31.8,36.0,34.0,38.0,0.8,SHE-NPL,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
71,Malawi,MWI,Africa,2,20.4,43.7,67.6,33.8,59.6,27.8,33.9,29.8,27.9,40.1,36.6,1.0,SHE-MWI,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
72,Guatemala,GTM,C. America,3,17.1,33.6,69.5,35.8,73.5,29.8,29.9,29.8,34.0,50.0,36.5,0.8,SHE-GTM,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
73,Liberia,LBR,Africa,2,5.2,43.7,61.6,33.8,55.6,25.8,31.9,27.8,27.9,38.1,34.8,1.0,SHE-LBR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
74,Egypt,EGY,Middle East,3,102.3,23.6,69.5,31.8,73.5,21.8,27.9,27.8,31.9,30.1,34.7,0.8,SHE-EGY,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
75,Iran,IRN,Middle East,2,87.9,21.7,77.6,29.8,79.7,17.8,21.9,23.8,29.9,32.1,33.6,1.0,SHE-IRN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
76,Zimbabwe,ZWE,Africa,3,15.1,31.6,71.5,29.8,57.5,23.8,27.9,23.8,27.9,48.0,31.6,0.8,SHE-ZWE,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
77,Uganda,UGA,Africa,3,47.1,33.6,65.5,29.8,55.5,23.8,27.9,23.8,27.9,50.0,30.8,0.8,SHE-UGA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
78,Palestine,PSE,Middle East,3,5.4,27.6,71.5,19.8,62.5,27.8,23.9,17.8,27.9,46.0,30.1,0.8,SHE-PSE,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
79,Tanzania,TZA,Africa,3,61.5,29.6,63.5,31.8,57.5,21.8,25.9,21.8,25.9,44.0,30.0,0.8,SHE-TZA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
80,Zambia,ZMB,Africa,3,18.9,29.6,63.5,31.8,55.5,21.8,25.9,21.8,25.9,46.0,29.6,0.8,SHE-ZMB,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
81,Nigeria,NGA,Africa,3,213.4,27.6,59.5,29.8,51.5,19.8,23.9,21.8,25.9,46.0,27.5,0.8,SHE-NGA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
82,Papua New Guinea,PNG,Oceania,3,9.1,25.6,59.5,27.8,57.5,21.8,23.9,23.8,27.9,58.0,27.2,0.8,SHE-PNG,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
83,Cameroon,CMR,Africa,3,27.2,27.6,59.5,27.8,51.5,17.8,23.9,19.8,23.9,42.0,27.0,0.8,SHE-CMR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
84,Iraq,IRQ,Middle East,3,40.2,17.6,57.5,21.8,69.5,17.8,21.9,19.8,21.9,34.0,27.0,0.8,SHE-IRQ,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
85,Mozambique,MOZ,Africa,3,32.2,27.6,57.5,27.8,51.5,19.8,23.9,19.8,23.9,44.0,26.8,0.8,SHE-MOZ,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
86,Ethiopia,ETH,Africa,3,117.9,25.6,54.5,27.8,51.5,17.8,23.9,19.8,23.9,36.0,26.7,0.8,SHE-ETH,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
87,Libya,LBY,Middle East,3,7.0,17.6,63.5,21.8,67.5,19.8,17.9,17.8,23.9,42.0,26.4,0.8,SHE-LBY,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
88,Pakistan,PAK,Asia,3,225.2,23.6,49.5,27.8,61.5,17.8,21.9,19.8,23.9,42.0,26.1,0.8,SHE-PAK,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
89,Ivory Coast,CIV,Africa,3,26.4,25.6,57.5,27.8,49.5,15.8,21.9,19.8,21.9,38.0,25.8,0.8,SHE-CIV,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
90,Haiti,HTI,Caribbean,3,11.4,23.6,55.5,25.8,45.5,19.8,21.9,19.8,21.9,46.0,24.4,0.8,SHE-HTI,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
91,Sierra Leone,SLE,Africa,3,8.1,25.6,47.5,27.8,45.5,11.8,17.9,15.8,19.9,44.0,21.8,0.8,SHE-SLE,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
92,Sudan,SDN,Africa,3,44.9,15.7,41.5,19.8,47.5,11.8,14.9,12.8,17.9,34.0,18.9,0.8,SHE-SDN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
93,Guinea,GIN,Africa,3,13.5,21.6,37.5,29.8,45.5,7.8,17.9,13.8,17.9,48.0,18.8,0.8,SHE-GIN,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
94,Burkina Faso,BFA,Africa,3,22.1,17.6,37.5,23.8,45.5,13.8,13.8,11.8,13.9,40.0,18.0,0.8,SHE-BFA,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
95,Syria,SYR,Middle East,4,21.3,15.9,43.8,15.9,45.7,11.9,11.9,9.9,14.2,50.0,15.9,0.6,SHE-SYR,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
96,Eritrea,ERI,Africa,3,3.5,11.7,39.5,21.8,47.5,9.8,9.8,7.8,9.9,42.0,15.2,0.8,SHE-ERI,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
97,Mali,MLI,Africa,4,22.4,13.9,35.8,15.9,37.7,7.9,9.9,7.9,12.2,38.0,13.6,0.6,SHE-MLI,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
98,DRC,COD,Africa,4,95.9,13.9,37.8,13.9,35.7,9.9,11.9,7.9,14.2,60.0,11.9,0.6,SHE-COD,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
99,Chad,TCD,Africa,4,16.9,11.9,27.8,13.9,31.7,5.9,8.0,5.9,10.2,40.0,10.2,0.6,SHE-TCD,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
100,Yemen,YEM,Middle East,4,33.7,9.9,27.8,11.9,37.7,7.9,9.9,7.9,10.2,54.0,9.8,0.6,SHE-YEM,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
101,Niger,NER,Africa,4,25.1,9.9,23.8,11.9,29.7,4.9,8.0,5.9,10.2,34.0,9.4,0.6,SHE-NER,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
102,South Sudan,SSD,Africa,4,11.2,13.9,27.8,13.9,29.7,7.9,8.0,5.9,10.2,52.0,9.4,0.6,SHE-SSD,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
103,Central African Republic,CAF,Africa,4,4.8,11.9,29.8,13.9,31.7,7.9,8.0,5.9,10.2,54.0,9.3,0.6,SHE-CAF,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
104,Afghanistan,AFG,Asia,4,40.1,5.9,17.8,7.9,31.7,3.9,8.0,5.9,5.2,46.0,6.0,0.6,SHE-AFG,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
105,Somalia,SOM,Africa,4,17.1,7.9,19.8,9.9,27.7,3.9,6.0,3.9,8.2,56.0,5.1,0.6,SHE-SOM,2024,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
