# SHEtoken WEI Historical — 2017 | Global WEI: 54.3
# Event-reversal model from 2025 baseline
# (c) 2026 SHE Foundation
#
rank,country,iso_code,region,tier,population_millions,empowerment_score,education_score,economic_score,health_score,bodily_autonomy_score,safety_justice_score,dignity_welfare_score,digital_social_score,violence_penalty_score,wei_score,population_weight,ticker,year,wei_version,data_source,verified,notes,data_source
34,Brazil,BRA,S. America,2,213.0,52.6,88.3,53.0,85.9,62.4,54.0,58.0,55.7,44.6,59.0,1.0,SHE-BRA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
35,Colombia,COL,S. America,2,51.0,49.6,88.3,49.0,84.9,54.4,54.0,58.0,55.7,42.6,56.9,1.0,SHE-COL,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
36,Mongolia,MNG,Asia,2,3.3,52.6,89.3,51.0,81.9,52.4,52.0,54.0,51.7,36.6,56.6,1.0,SHE-MNG,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
37,Mexico,MEX,N. America,2,128.9,44.6,86.3,47.0,82.9,56.4,50.0,56.0,53.7,46.6,54.4,1.0,SHE-MEX,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
38,Rwanda,RWA,Africa,2,13.5,61.6,82.3,47.0,69.9,50.4,54.0,52.0,43.7,34.6,54.4,1.0,SHE-RWA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
39,Turkey,TUR,Europe/Asia,2,84.3,45.6,80.3,51.0,83.9,50.4,50.0,54.0,51.7,34.6,54.3,1.0,SHE-TUR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
40,Bolivia,BOL,S. America,2,11.8,49.6,86.3,47.0,79.9,50.4,50.0,52.0,47.7,40.6,53.5,1.0,SHE-BOL,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
41,Tunisia,TUN,Africa,2,12.0,43.6,83.3,47.0,79.9,48.4,50.0,52.0,49.7,28.6,53.3,1.0,SHE-TUN,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
42,Namibia,NAM,Africa,2,2.6,52.6,86.3,49.0,73.9,50.4,52.0,52.0,49.7,50.6,52.9,1.0,SHE-NAM,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
43,Botswana,BWA,Africa,2,2.6,53.6,85.3,51.0,71.9,50.4,50.0,52.0,47.7,46.6,52.9,1.0,SHE-BWA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
44,Peru,PER,S. America,2,32.9,47.6,86.3,47.0,79.9,48.4,50.0,52.0,47.7,40.6,52.9,1.0,SHE-PER,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
45,Indonesia,IDN,Asia,2,273.5,41.6,80.3,47.0,75.9,48.4,48.0,50.0,47.7,30.6,51.3,1.0,SHE-IDN,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
46,South Africa,ZAF,Africa,2,60.0,53.6,83.3,49.0,75.9,52.4,46.0,52.0,49.7,70.6,50.4,1.0,SHE-ZAF,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
47,Honduras,HND,C. America,2,10.3,45.6,83.3,45.0,77.9,46.4,46.0,48.0,43.7,54.6,48.7,1.0,SHE-HND,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
48,Morocco,MAR,Africa,2,37.1,37.6,74.3,41.0,77.9,42.4,46.0,46.0,41.7,26.6,47.7,1.0,SHE-MAR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
49,Kenya,KEN,Africa,2,54.0,45.6,78.3,43.0,65.9,42.4,44.0,44.0,39.7,40.6,46.1,1.0,SHE-KEN,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
50,Ghana,GHA,Africa,2,32.4,42.6,80.3,41.0,67.9,40.4,44.0,44.0,39.7,36.6,46.0,1.0,SHE-GHA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
51,India,IND,Asia,2,1408.0,44.1,72.3,39.0,65.9,40.4,48.0,41.5,39.7,38.6,44.9,1.0,SHE-IND,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
52,Myanmar,MMR,Asia,3,54.4,39.2,69.5,41.4,67.1,30.0,38.0,34.4,30.1,42.4,39.3,0.8,SHE-MMR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
53,Cambodia,KHM,Asia,3,16.7,29.2,71.5,37.4,69.1,32.0,34.0,34.4,30.1,32.4,38.5,0.8,SHE-KHM,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
54,Bangladesh,BGD,Asia,3,166.3,36.7,67.5,35.4,65.1,30.0,36.0,34.4,32.1,38.4,38.0,0.8,SHE-BGD,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
55,Laos,LAO,Asia,3,7.3,29.2,69.5,35.4,67.1,28.0,32.0,32.4,28.1,28.4,36.9,0.8,SHE-LAO,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
56,Jordan,JOR,Middle East,3,10.2,21.2,77.5,29.4,77.1,26.0,30.0,30.4,30.1,26.4,36.8,0.8,SHE-JOR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
57,Nepal,NPL,Asia,3,29.7,33.2,65.5,33.4,63.1,28.0,34.0,32.4,30.1,34.4,36.2,0.8,SHE-NPL,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
58,Guatemala,GTM,C. America,3,17.1,31.2,67.5,35.4,71.1,28.0,30.0,30.4,28.1,50.4,34.8,0.8,SHE-GTM,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
59,Egypt,EGY,Middle East,3,102.3,21.2,67.5,31.4,71.1,20.0,28.0,28.4,26.1,30.4,32.9,0.8,SHE-EGY,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
60,Zimbabwe,ZWE,Africa,3,15.1,29.2,69.5,29.4,55.1,22.0,28.0,24.4,22.1,48.4,29.9,0.8,SHE-ZWE,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
61,Uganda,UGA,Africa,3,47.1,31.2,63.5,29.4,53.1,22.0,28.0,24.4,22.1,50.4,29.0,0.8,SHE-UGA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
62,Afghanistan,AFG,Asia,4,40.1,33.2,52.5,30.2,30.3,25.2,26.8,25.2,23.1,21.2,28.8,0.6,SHE-AFG,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
63,Tanzania,TZA,Africa,3,61.5,27.2,61.5,31.4,55.1,20.0,26.0,22.4,20.1,44.4,28.3,0.8,SHE-TZA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
64,Zambia,ZMB,Africa,3,18.9,27.2,61.5,31.4,53.1,20.0,26.0,22.4,20.1,46.4,27.9,0.8,SHE-ZMB,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
65,Nigeria,NGA,Africa,3,213.4,25.2,57.5,29.4,49.1,18.0,22.5,22.4,20.1,46.4,25.6,0.8,SHE-NGA,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
66,Papua New Guinea,PNG,Oceania,3,9.1,23.2,57.5,27.4,55.1,20.0,24.0,24.4,22.1,58.4,25.5,0.8,SHE-PNG,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
67,Ethiopia,ETH,Africa,3,117.9,21.2,52.5,27.4,49.1,16.0,28.0,23.4,18.1,36.4,25.5,0.8,SHE-ETH,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
68,Cameroon,CMR,Africa,3,27.2,25.2,57.5,27.4,49.1,16.0,24.0,20.4,18.1,42.4,25.2,0.8,SHE-CMR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
69,Iraq,IRQ,Middle East,3,40.2,15.2,55.5,21.4,67.1,16.0,22.0,20.4,16.1,34.4,25.2,0.8,SHE-IRQ,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
70,Mozambique,MOZ,Africa,3,32.2,25.2,55.5,27.4,49.1,18.0,24.0,20.4,18.1,44.4,25.1,0.8,SHE-MOZ,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
71,Pakistan,PAK,Asia,3,225.2,21.2,47.5,28.9,59.1,16.0,22.0,22.4,18.1,42.4,24.7,0.8,SHE-PAK,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
72,Ivory Coast,CIV,Africa,3,26.4,23.2,55.5,27.4,47.1,14.0,22.0,20.4,16.1,38.4,24.1,0.8,SHE-CIV,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
73,Haiti,HTI,Caribbean,3,11.4,21.2,53.5,25.4,43.1,18.0,22.0,20.4,16.1,46.4,22.6,0.8,SHE-HTI,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
74,Sudan,SDN,Africa,3,44.9,10.2,39.5,19.4,45.1,10.0,24.0,23.4,12.1,34.4,19.0,0.8,SHE-SDN,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
75,Syria,SYR,Middle East,4,21.3,15.2,43.5,16.2,44.3,11.2,12.8,11.2,10.1,50.2,15.3,0.6,SHE-SYR,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
76,Mali,MLI,Africa,4,22.4,15.2,35.5,16.2,36.3,7.2,10.8,9.2,8.1,38.2,13.3,0.6,SHE-MLI,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
77,DRC,COD,Africa,4,95.9,13.2,37.5,14.2,34.3,9.2,12.8,9.2,10.1,60.2,11.4,0.6,SHE-COD,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
78,Niger,NER,Africa,4,25.1,13.2,23.5,12.2,28.3,4.2,11.8,7.2,6.1,34.2,9.9,0.6,SHE-NER,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
79,Chad,TCD,Africa,4,16.9,11.2,27.5,14.2,30.3,5.2,8.8,7.2,6.1,40.2,9.6,0.6,SHE-TCD,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
80,Yemen,YEM,Middle East,4,33.7,9.2,27.5,12.2,36.3,7.2,10.8,9.2,6.1,54.2,9.2,0.6,SHE-YEM,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
81,South Sudan,SSD,Africa,4,11.2,13.2,27.5,14.2,28.3,7.2,8.8,7.2,6.1,52.2,8.8,0.6,SHE-SSD,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
82,Central African Republic,CAF,Africa,4,4.8,11.2,29.5,14.2,30.3,7.2,8.8,7.2,6.1,54.2,8.8,0.6,SHE-CAF,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
83,Somalia,SOM,Africa,4,17.1,7.2,19.5,10.2,26.3,3.2,6.8,5.2,4.1,56.2,4.5,0.6,SHE-SOM,2017,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
