# SHEtoken WEI Historical — 2023 | Global WEI: 55.4
# Event-reversal model from 2025 baseline
# (c) 2026 SHE Foundation
#
rank,country,iso_code,region,tier,population_millions,empowerment_score,education_score,economic_score,health_score,bodily_autonomy_score,safety_justice_score,dignity_welfare_score,digital_social_score,violence_penalty_score,wei_score,population_weight,ticker,year,wei_version,data_source,verified,notes,data_source
73,Sudan,SDN,Africa,3,44.9,15.3,41.0,19.6,47.1,11.5,15.7,14.6,16.4,34.1,18.8,0.8,SHE-SDN,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
74,Syria,SYR,Middle East,4,21.3,15.8,43.5,15.8,45.4,11.8,11.9,9.8,12.9,50.0,15.6,0.6,SHE-SYR,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
75,Mali,MLI,Africa,4,22.4,11.8,35.5,15.8,37.4,7.8,9.9,7.8,10.9,38.0,13.0,0.6,SHE-MLI,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
76,DRC,COD,Africa,4,95.9,13.8,37.5,13.8,35.4,9.8,11.9,7.8,12.9,60.0,11.7,0.6,SHE-COD,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
77,Chad,TCD,Africa,4,16.9,11.8,27.5,13.8,31.4,5.8,7.9,5.8,8.9,40.0,9.9,0.6,SHE-TCD,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
78,Yemen,YEM,Middle East,4,33.7,9.8,27.5,11.8,37.4,7.8,9.9,7.8,8.9,54.0,9.5,0.6,SHE-YEM,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
79,South Sudan,SSD,Africa,4,11.2,13.8,27.5,13.8,29.4,7.8,7.9,5.8,8.9,52.0,9.1,0.6,SHE-SSD,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
80,Central African Republic,CAF,Africa,4,4.8,11.8,29.5,13.8,31.4,7.8,7.9,5.8,8.9,54.0,9.1,0.6,SHE-CAF,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
81,Niger,NER,Africa,4,25.1,5.8,23.5,11.8,29.4,4.8,4.9,5.8,8.9,34.0,8.1,0.6,SHE-NER,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
82,Afghanistan,AFG,Asia,4,40.1,5.8,17.5,7.8,31.4,3.8,7.9,5.8,3.9,46.0,5.7,0.6,SHE-AFG,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
83,Somalia,SOM,Africa,4,17.1,7.8,19.5,9.8,27.4,3.8,5.9,3.8,6.9,56.0,4.8,0.6,SHE-SOM,2023,3.0,historical_model,false,Baseline estimate — run pipeline for verified scores,historical_model
